,Open,High,Low,Close,Volume,Dividends,Stock Splits,fast_ma,slow_ma,ma_signal,bollinger_high,bollinger_low,bollinger_signal,ema,ema_signal,envelope_high,envelope_low,envelope_signal,macd_line,macd_signal_line,macd_signal,rsi,rsi_signal,atr,stochastic,stochastic_signal,cci,cci_signal,ad_line,chaikin,chaikin_signal,williams_r,williams_r_signal,momentum,momentum_signal,roc,roc_signal,obv,obv_signal,adl,adl_signal,sar,sar_signal,kc_middle,kc_high,kc_low,kc_signal,donchian_high,donchian_low,donchian_signal,ma_envelope_high,ma_envelope_low,ma_envelope_signal,hma,hma_signal,wma,wma_signal,vwap,vwap_signal,ulcer,ulcer_signal,cmo,cmo_signal,ha_close,ha_open,ha_high,ha_low,ha_signal,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ichimoku_signal,trix,trix_signal,proc,proc_signal,combined_signal_1,combined_signal_2,Year,Month,Day,Weekday,pr_change_on_last_day,sentiment,model_2_sentiment
2024-01-03,17.21129682457187,17.701367933570285,17.20149517805515,17.681766510009766,12408800,0.0,0.0,17.811144733428954,17.116302433013917,1,18.772507235348115,16.849782231509792,0,17.801813490240594,-1,18.7017019701004,16.920587496757506,0,0.22979487014103128,0.29930894601748353,-1,57.72872482792998,0,0.3899561186941255,44.3786938319519,0,-44.38016661696754,0,11435631.760706298,3233023.6672200244,1,-55.6213061680481,0,0.4802703857421875,1,2.7920268229728586,1,1422019800.0,-1,1583465767.0191653,1,17.682550621032714,-1,17.811144733428954,18.591056970817206,17.0312324960407,0,18.60309893665352,16.946660981276956,0,18.256423351764678,17.36586611509323,0,18.55482783317566,-1,17.967780821663993,-1,5.983073675328197,1,0.3673990592045256,-1,15.457449655859957,0,17.44898161155177,17.799383367510767,17.799383367510767,17.20149517805515,-1,17.858190591280206,17.76507821663819,16.674669860152434,16.636599237131108,19.70085906982422,1,17.354072398436006,1,-0.017964035065138814,-1,0,0,2024,1,3,2,-0.00221238152242198,1,1
2024-01-04,17.838589736212526,17.90719939474463,17.65236218485897,17.711170196533203,6707600,0.0,0.0,17.841039085388182,17.145824298858642,1,18.746594514658476,16.93548365611789,0,17.793180795601796,-1,18.73309103965759,16.948987131118773,0,0.19561064880523205,0.27856928657503327,-1,59.615391812106814,0,0.38995626632948543,36.36370231967252,0,-14.446124690497198,0,-3611814.8963797214,147038.81187014328,1,-63.63629768032748,0,0.5880851745605469,1,3.4344580652721466,1,1428727400.0,1,1579853952.1227856,-1,17.710582122802734,1,17.841039085388182,18.620951618047155,17.06112655272921,0,18.60309893665352,16.946660981276956,0,18.287065062522885,17.395013108253476,0,18.42765431404114,-1,17.958259437197732,-1,5.984184972518732,1,0.3993057515910439,-1,19.23078362421365,0,17.77733037808733,17.44653166729082,17.90719939474463,17.44653166729082,1,17.858190591280206,17.774879958965236,16.750630822159234,16.636599237131108,19.74006462097168,1,17.396792365557765,1,-0.03213710955088971,-1,0,0,2024,1,4,3,0.0016629382876869325,1,1
2024-01-05,17.887596759741413,17.956206420800076,17.711170848748825,17.740575790405273,10479200,0.0,0.0,17.861132049560545,17.171700077056883,1,18.737108001548144,16.985156097572947,0,17.78817079510689,-1,18.754188652038575,16.968075447082516,0,0.1689447034088012,0.25664436994178685,-1,44.00002767634589,0,0.33744881914236047,38.461698539479784,0,-10.903970353202729,0,-7964134.4360352345,-2513605.6471970296,-1,-61.538301460520216,0,-0.2646369934082031,-1,-1.4697798720052306,-1,1439206600.0,1,1571889817.6867504,-1,17.739987678527832,1,17.861132049560545,18.536029687845268,17.186234411275823,0,18.60309893665352,16.946660981276956,0,18.30766035079956,17.414603748321532,0,18.289454293251037,-1,17.948691504342214,-1,5.985925069232966,1,0.4393958325007763,-1,-11.999944647308215,0,17.823887454923895,17.774879966372865,17.956206420800076,17.711170848748825,1,17.858190591280206,17.774879958965236,16.809439265116048,16.612410166759936,19.465625762939453,1,17.436568289170573,1,-0.03723396326878575,-1,0,0,2024,1,5,4,0.0016602852067801877,1,1
2024-01-08,17.740574552187525,18.05421976340632,17.730772905652824,18.034616470336914,7538600,0.0,0.0,17.898377418518066,17.211297817230225,1,18.7344917612283,17.062263075807834,0,17.811641811795464,1,18.79329628944397,17.003458547592164,0,0.16958352175760893,0.2392322003049513,-1,43.99997924272263,0,0.31784601235046417,60.71421535949471,0,8.52572518089789,0,6624809.17723897,1268395.1007897398,1,-39.2857846405053,0,-0.26463890075683594,-1,-1.4461730567183095,-1,1446745200.0,1,1578514626.8639894,1,18.02873565673828,1,17.898377418518066,18.534069443218996,17.262685393817137,0,18.60309893665352,16.946660981276956,0,18.345836853981016,17.450917983055113,0,18.17465512752533,-1,17.96521383013044,1,5.987207859285768,1,0.45171662943558566,-1,-12.000041514554743,0,17.890045922895897,17.814086275073343,18.05421976340632,17.730772905652824,1,17.75527630815498,17.774879958965236,16.917255328142936,16.602736234051708,19.77927017211914,1,17.473830874771885,1,-0.020755827669866212,-1,0,0,2024,1,8,0,0.016574472182051103,0,1
2024-01-09,17.98561072963759,18.054220388282236,17.8483895428753,17.887596130371094,6106100,0.0,0.0,17.916020011901857,17.249131317138673,1,18.73453292715112,17.097507096652595,0,17.818875556421713,1,18.81182101249695,17.020219011306764,0,0.1564233264295396,0.22267042552986896,-1,37.885448581995,0,0.31154508687519794,50.00001964080928,0,2.594032793627146,0,-3779924.412130581,-610328.4717232335,-1,-49.99998035919072,0,-0.5390777587890625,-1,-2.9255293821973227,-1,1440639100.0,-1,1574734702.4518588,-1,17.89053653717041,-1,17.916020011901857,18.53911018565225,17.292929838151462,0,18.60309893665352,16.946660981276956,0,18.363920512199403,17.46811951160431,0,18.07198519706726,-1,17.96418704078311,-1,5.988234013412126,1,0.4733471828747292,-1,-24.229102836010007,0,17.943954197791555,17.88759551126222,18.054220388282236,17.8483895428753,1,17.75527630815498,17.774879958965236,16.917255328142936,16.602736234051708,19.906688690185547,1,17.508616728799808,1,-0.00922909255408869,-1,0,0,2024,1,9,1,-0.008152119021085813,0,1
2024-01-10,17.917001701397865,17.94640477358126,17.62295789325253,17.740575790405273,13572600,0.0,0.0,17.94983501434326,17.281672058105467,1,18.670181334425358,17.229488694261164,0,17.81141843584872,-1,18.847326765060426,17.052343263626096,0,0.13260191178572356,0.20465672278103988,-1,35.68462284436643,0,0.3157456598679609,41.04495032961159,0,-41.06349343986345,0,-3701546.86587873,-1298474.4892417486,-1,-58.95504967038841,0,-0.6762981414794922,-1,-3.672165775694597,-1,1427066500.0,-1,1571033155.58598,-1,17.74351619720459,-1,17.94983501434326,18.581326334079183,17.31834369460734,0,18.60309893665352,16.946660981276956,0,18.39858088970184,17.50108913898468,0,17.986467790603637,-1,17.947478067307244,-1,5.990486134735884,1,0.5039259941757047,-1,-28.63075431126715,0,17.806735039659234,17.93660343000434,17.94640477358126,17.62295789325253,-1,17.7552758696663,17.774879958965236,16.917255742904175,16.602736234051708,20.06351089477539,1,17.540701706545153,1,-0.016838589026002087,-1,0,0,2024,1,10,2,-0.008219122284195413,1,1
2024-01-11,18.26984981779771,18.759920912648273,18.260048171563955,18.44627571105957,17927300,0.0,0.0,18.01207399368286,17.327150650024414,1,18.67281327008181,17.351334717283912,0,17.871881033487846,1,18.912677693367005,17.111470293998718,0,0.1687224277518986,0.19746986377521164,-1,57.24637170238088,0,0.3626521877210462,79.87422854829912,0,118.70435052448669,-1,-4569672.37038457,-1738167.3851837497,-1,-20.12577145170088,0,0.3920555114746094,1,2.171544974751234,1,1444993800.0,1,1566463483.2155955,-1,18.432161712646483,1,18.01207399368286,18.737378369124954,17.28676961824077,0,18.759920912648273,16.946660981276956,0,18.46237584352493,17.561772143840788,0,17.91687757968903,1,17.99475813366118,1,5.993638093706745,1,0.4939966711574827,1,14.49274340476177,0,18.434023653267378,17.82878874590157,18.759920912648273,17.82878874590157,1,17.98070804535171,17.853290946962616,16.980964345053415,16.604264629913704,19.622447967529297,1,17.571367356027206,1,0.0031982310977146113,1,0,0,2024,1,11,3,0.03977886225293559,1,1
2024-01-12,19.0245611734025,19.661653270395288,19.0245611734025,19.21078872680664,21182400,0.0,0.0,18.11645917892456,17.3894877243042,1,18.842287655206576,17.390630702642547,-1,17.999396051899158,1,19.02228213787079,17.210636219978333,-1,0.25608600786759084,0.20919309259368749,1,66.85556968040476,0,0.4228610687124795,81.67335079024217,-1,279.47076425884217,-1,-8798801.001211826,-3105658.3719519903,-1,-18.326649209757832,-1,1.1663703918457031,1,6.4638846772127225,1,1466176200.0,1,1557664682.2143836,-1,19.1954984664917,1,18.11645917892456,18.962181316349522,17.2707370414996,-1,19.661653270395288,17.20149517805515,0,18.569370658397673,17.663547699451446,-1,17.881960010528566,1,18.10892144157773,1,5.997588825769135,1,0.4833173053336172,1,33.71113936080953,0,19.23039108600173,18.358062764428638,19.661653270395288,18.358062764428638,1,18.43157422422522,18.30415712583612,16.980964345053415,16.604264629913704,19.38721466064453,1,17.602966496696492,1,0.06233058271740153,1,1,0,2024,1,12,4,0.04144538592626046,0,0
2024-01-16,19.004956998771846,19.181382897034524,18.828531100509167,19.0833683013916,13410000,0.0,0.0,18.170366954803466,17.44966842651367,1,19.01227514649091,17.32845876311602,-1,18.10263150423177,1,19.07888530254364,17.261848607063293,-1,0.31145030584116284,0.22964453524318257,1,60.72507393014409,0,0.4165603513377046,76.493991552648,0,177.96949372337485,-1,5959984.211418707,1313223.189475443,1,-23.506008447351988,0,0.6958999633789062,1,3.78464261956205,1,1452766200.0,-1,1563624666.4258022,1,19.0859167098999,-1,18.170366954803466,19.003487657478875,17.337246252128057,-1,19.661653270395288,17.20149517805515,0,18.62462612867355,17.716107780933378,-1,17.916387534141542,1,18.20100802466983,1,6.000064598488812,1,0.48440224846575153,-1,21.450147860288194,0,19.024559824426785,19.117674950104572,19.181382897034524,18.828531100509167,-1,18.43157422422522,18.30415712583612,16.980964345053415,16.604264629913704,19.906688690185547,1,17.636724637731387,1,0.046774105631145244,1,1,-1,2024,1,16,1,-0.006632753460936058,1,0
2024-01-17,19.17158086957189,19.31860182537842,19.083367922193396,19.151979446411133,11273100,0.0,0.0,18.213003158569336,17.50553653717041,1,19.161956998913052,17.26404931822562,0,18.202569403486947,1,19.123653316497805,17.302353000640867,-1,0.3567508550716916,0.2550657992088844,1,67.75242916301397,0,0.4060589264160218,79.28288325977677,0,176.58688000620378,-1,-4696968.216388872,-389284.96146805864,-1,-20.717116740223226,0,1.0683536529541016,1,5.907850920807322,1,1464039300.0,1,1558927698.2094133,-1,19.15060722351074,1,18.213003158569336,19.025121011401378,17.400885305737294,-1,19.661653270395288,17.20149517805515,0,18.66832823753357,17.757678079605103,-1,18.037312626838684,1,18.294494928632464,1,6.002156039780923,1,0.47590620864353966,1,35.504858326027936,0,19.181382515888707,19.044162650081724,19.31860182537842,19.044162650081724,1,18.64230558182391,18.30415712583612,16.980964345053415,16.604264629913704,19.710660934448242,1,17.673438077264947,1,0.052801803565337986,1,1,0,2024,1,17,2,0.003595337255767772,1,1
2024-01-18,19.426418522519917,19.56363783523858,19.25979427015886,19.436220169067383,9891800,0.0,0.0,18.263480472564698,17.567285499572755,1,19.356721342334033,17.170239602795363,-1,18.320059952589844,1,19.176654496192935,17.35030644893646,-1,0.4108516751642384,0.2862229743999552,1,69.15887057271586,0,0.419360792210286,90.83664167641072,-1,176.59511450780943,-1,1595490.8785508736,951770.0489420693,1,-9.16335832358927,-1,1.2055740356445312,1,6.612898011520898,1,1473931100.0,1,1560523189.087964,1,19.430535354614257,1,18.263480472564698,19.10220205698527,17.424758888144126,-1,19.661653270395288,17.20149517805515,0,18.720067484378813,17.80689346075058,-1,18.238119339942934,1,18.410991786775135,1,6.004030324129293,1,0.473013680785024,1,38.317741145431704,0,19.421517699246184,19.16178015799151,19.56363783523858,19.16178015799151,1,18.64230558182391,18.30415712583612,17.03977324740652,16.62876896297566,19.593042373657227,1,17.71399673907801,1,0.07889017057073781,1,1,0,2024,1,18,3,0.014841323501394665,1,0
2024-01-19,19.40681483201478,19.632248959044222,19.33820517706043,19.593042373657227,7921000,0.0,0.0,18.32228889465332,17.628642387390137,1,19.566400988278005,17.078176801028633,-1,18.44129637364388,1,19.238403339385986,17.406174449920652,-1,0.46106632061525943,0.32119164364301606,1,71.47149849696822,-1,0.429862422649578,97.21111838496535,-1,157.97742400843663,-1,5808693.045197519,2754423.238139048,1,-2.788881615034648,-1,1.4016036987304688,1,7.704743554242896,1,1481852100.0,1,1566331882.1331615,1,19.58990592956543,1,18.32228889465332,19.182013739952474,17.462564049354164,-1,19.661653270395288,17.20149517805515,0,18.78034611701965,17.864231672286987,-1,18.493446350097656,1,18.537616729736328,1,6.005548325328574,1,0.46881702072661563,1,42.94299699393645,0,19.492577835444166,19.43131934579365,19.632248959044222,19.33820517706043,1,18.64230558182391,18.30415712583612,17.034872209866723,16.62876896297566,19.60284423828125,1,17.759058655415608,1,0.10564151368442194,1,0,0,2024,1,19,4,0.008068554648265724,0,0
2024-01-22,19.53423564000936,19.602845299441725,19.44602268660403,19.475427627563477,5823300,0.0,0.0,18.393349266052248,17.689019165039063,1,19.731769180219317,17.05492935188518,0,18.539785064493365,1,19.31301672935486,17.473681802749635,-1,0.48577158935014353,0.3541076327844416,1,72.78296379258427,-1,0.4242616134130329,92.4303383830642,-1,130.59705488408704,-1,-3639510.4355912274,235223.59545602475,1,-7.569661616935794,-1,1.4604148864746094,1,8.106654752142788,1,1476028800.0,-1,1562692371.6975703,-1,19.47777992248535,-1,18.393349266052248,19.241872492878315,17.54482603922618,-1,19.661653270395288,17.20149517805515,0,18.853182997703552,17.93351553440094,-1,18.77781002521515,1,18.647439466203963,1,6.006654443230907,1,0.4568072360407806,1,45.56592758516854,0,19.514632813404646,19.499928602836004,19.602845299441725,19.44602268660403,1,18.64230558182391,18.30415712583612,17.034872209866723,16.62876896297566,19.5538387298584,1,17.80855342939898,1,0.10144128509661676,1,0,0,2024,1,22,0,-0.006002883260839753,0,0
2024-01-23,19.30880357093492,19.553839139756565,19.220590616601285,19.397016525268555,8984900,0.0,0.0,18.460979175567626,17.750180053710938,1,19.860461519403497,17.061496831731755,0,18.621426155995767,1,19.384028134346007,17.537930216789245,-1,0.493336693852811,0.3819534449981155,1,78.03284838724908,-1,0.42286160132922845,89.24310002878688,-1,100.79860245915027,-1,528535.3891550512,509454.3590089652,1,-10.756899971213105,-1,1.6760444641113281,1,9.457971370459223,1,1467043900.0,-1,1563220907.0867255,1,19.39858474731445,-1,18.460979175567626,19.306702378226085,17.615255972909168,-1,19.661653270395288,17.20149517805515,0,18.922503654956817,17.999454696178436,-1,19.05249490737915,1,18.743026824224565,1,6.008350807433181,1,0.4193388483058665,1,56.06569677449816,-1,19.370062463140332,19.504831633786416,19.553839139756565,19.220590616601285,-1,18.64230558182391,18.43157422422522,17.027521756925566,16.62876896297566,19.56363868713379,1,17.861993610102537,1,0.09518548520669404,1,0,0,2024,1,23,1,-0.004026155614880955,1,0
2024-01-24,19.700858613998573,19.779269915299672,19.563637434616982,19.593042373657227,10476100,0.0,0.0,18.521257877349854,17.82133834838867,1,20.00850961686805,17.034006137831657,0,18.713961033868287,1,19.447320771217345,17.59519498348236,-1,0.5092790890599446,0.40741857381048135,1,80.37387370183585,-1,0.4130599232527314,91.36360880343994,-1,109.97352921431776,-1,-7618932.277361711,-2017050.4369755255,-1,-8.636391196560043,-1,1.911275863647461,1,10.809303824736489,1,1477520000.0,1,1555601974.8093638,-1,19.589121856689456,1,18.521257877349854,19.347377723855317,17.69513803084439,-1,19.779269915299672,17.20149517805515,0,18.984289324283598,18.058226430416106,-1,19.322279071807863,1,18.850842366899762,1,6.0103571209679085,1,0.369066774084714,1,60.74774740367169,-1,19.65920208439311,19.352910048101737,19.779269915299672,19.352910048101737,1,19.019659043431815,18.49038254667741,17.292159085324613,16.893406291374706,19.436220169067383,1,17.919161601925435,1,0.1044197553189808,1,0,0,2024,1,24,2,0.010105979346530347,1,0
2024-01-25,19.602844256488165,19.75966686098224,19.46562494492408,19.691057205200195,7290500,0.0,0.0,18.60162944793701,17.8891641998291,1,20.16127354288057,17.041985352993454,0,18.807017812090375,1,19.53171092033386,17.67154797554016,-1,0.5237846662933485,0.4306917923070548,1,80.79273194570436,-1,0.4158602594079098,95.90909343371699,-1,95.80022359321329,0,3888272.8469157605,794131.0893896075,1,-4.09090656628301,-1,1.9798870086669922,1,11.178747573971915,1,1484810500.0,1,1559490247.6562796,1,19.689096908569336,1,18.60162944793701,19.433349966752832,17.76990892912119,-1,19.779269915299672,17.20149517805515,0,19.066670184135436,18.136588711738586,-1,19.590102910995483,1,18.962251826695034,1,6.011763072623,1,0.31566239177135313,1,61.58546389140873,-1,19.629798316898672,19.6469504938279,19.75966686098224,19.46562494492408,-1,19.30390050790442,18.49038254667741,17.542095800221734,17.143343006271827,19.406814575195312,1,17.979831232414547,1,0.09184784925078789,1,0,0,2024,1,25,3,0.005002532515049785,1,0
2024-01-26,19.759667711418512,19.965498557096304,19.720462993344118,19.8184757232666,5696300,0.0,0.0,18.6810209274292,17.961106643676757,1,20.3207482594833,17.041293595375098,0,18.903347136964303,1,19.61507197380066,17.746969881057737,-1,0.5393448189425598,0.4524223976341558,1,81.36098796706776,-1,0.417960625667141,93.723787334882,-1,100.60093054326563,-1,-1139329.5349120318,272274.49328562745,1,-6.2762126651179875,-1,2.077899932861328,1,11.712697250701014,1,1490506800.0,1,1558350918.1213675,-1,19.815927352905273,1,18.6810209274292,19.51694217876348,17.845099676094918,-1,19.965498557096304,17.20149517805515,0,19.148046450614927,18.21399540424347,-1,19.837711381912232,-1,19.078141948154993,1,6.012871616837803,1,0.25694188294913983,1,62.72197593413553,-1,19.816026246281382,19.646950730844182,19.965498557096304,19.646950730844182,1,19.397014828802735,18.583496867575725,17.551896981923587,17.143343006271827,18.906944274902344,1,18.043830891580622,1,0.10794516931300203,1,0,0,2024,1,26,4,0.0064708825300023864,0,0
2024-01-29,19.7498650147634,19.769468307495117,19.671453713309432,19.769468307495117,5283800,0.0,0.0,18.759922409057616,18.02481586456299,1,20.451503433935255,17.068341384179977,0,18.985834867491047,1,19.6979185295105,17.821926288604732,-1,0.5414800185470057,0.4702339218167258,1,78.27480428143683,-1,0.4053588508245462,91.63172479236587,-1,83.01336385435974,0,5283800.0,2077758.5111436795,1,-8.36827520763412,-1,1.7348518371582031,1,9.619566016342313,1,1485223000.0,-1,1563634718.1213675,1,19.770448455810545,-1,18.759922409057616,19.57064011070671,17.949204707408523,-1,19.965498557096304,17.20149517805515,0,19.228920469284056,18.290924348831176,-1,20.042315936088563,-1,19.181803603399366,1,6.013896076616235,1,0.2349712055511952,1,56.54960856287366,-1,19.740063835765767,19.78907171734256,19.78907171734256,19.671453713309432,-1,19.52443323964485,18.583496867575725,17.56169867880312,17.143343006271827,18.946149826049805,1,18.110681810024936,1,0.11436452463888687,1,0,0,2024,1,29,0,-0.0024728145825034797,0,0
2024-01-30,19.632250035458704,19.67145475352236,19.46562577737393,19.5538387298584,6409700,0.0,0.0,18.836863708496093,18.07558723449707,1,20.52576766123641,17.147959755755775,0,19.039930473430793,1,19.778706893920898,17.895020523071288,0,0.5197809633994481,0.4801433301332703,1,76.56255796176484,-1,0.41235968544699275,82.42677988084824,-1,62.67994220251228,0,-915638.1616711569,654929.9659953618,1,-17.57322011915175,-1,1.6662425994873047,1,9.315072787551454,1,1478813300.0,-1,1562719079.9596963,-1,19.558151321411135,-1,18.836863708496093,19.661583079390077,18.01214433760211,0,19.965498557096304,17.20149517805515,0,19.307785301208494,18.36594211578369,-1,20.181006050109865,-1,19.25741468157087,1,6.015119150894302,1,0.20050975951301436,1,53.12511592352969,-1,19.58079232405335,19.75966666112926,19.75966666112926,19.46562577737393,-1,19.593044586848794,18.583496867575725,17.637659640809918,17.143343006271827,19.00495719909668,1,18.179389014888184,1,0.060042636039251134,1,0,0,2024,1,30,1,-0.010907201664850485,0,0
2024-01-31,19.64205166777756,19.749866044477415,19.45582411606256,19.465625762939453,6594300,0.0,0.0,18.924096393585206,18.126358604431154,1,20.5493458735802,17.29884691359021,0,19.08047288195543,1,19.870301213264465,17.977891573905946,0,0.48981991755071164,0.4820786476167586,1,78.02550987840014,-1,0.4102593317388588,70.68969004332439,0,57.70747595100152,0,-6154668.819856775,-1653639.6451694067,-1,-29.310309956675606,0,1.7250499725341797,1,9.72375413805423,1,1472219000.0,-1,1556564411.1398394,-1,19.46739002227783,-1,18.924096393585206,19.744615057062923,18.10357773010749,0,19.965498557096304,17.20149517805515,0,19.397198803424835,18.450993983745576,-1,20.23613913059235,-1,19.31729678199405,1,6.016369022177068,1,0.13858762508978764,1,56.05101975680029,-1,19.578341897814248,19.59304438265855,19.749866044477415,19.45582411606256,-1,19.593044586848794,18.583496867575725,17.69646808376673,17.143343006271827,18.877540588378906,1,18.248899705069313,1,0.013265308351302315,1,0,0,2024,1,31,2,-0.00451128640967291,1,0
2024-02-01,19.46562517742669,19.818475107016432,19.43622023768049,19.789072036743164,8251300,0.0,0.0,19.029461669921876,18.178894233703613,1,20.587434907145298,17.471488432698454,0,19.14795851574474,1,19.98093475341797,18.077988586425782,0,0.48656615227406874,0.4829761485482207,1,74.90913980016417,-1,0.36475288510264037,84.48271150321898,-1,66.01912454991249,0,6981918.897452942,1732099.7553316806,1,-15.517288496781017,-1,1.3427963256835938,1,7.279498293948369,1,1480470300.0,1,1563546330.0372922,1,19.78260311126709,1,19.029461669921876,19.758967440127158,18.299955899716593,-1,19.965498557096304,17.62295789325253,0,19.50519821166992,18.553725128173827,-1,20.233811354637147,-1,19.39967541467576,1,6.017970234827881,1,0.13881024930601027,-1,49.818279600328346,0,19.627348139716695,19.55383871535851,19.818475107016432,19.43622023768049,1,19.593044586848794,18.583496867575725,17.769978879547793,17.143343006271827,18.838333129882812,1,18.318970029257713,1,0.03698004064094393,1,0,0,2024,2,1,3,0.01661627926801712,1,0
2024-02-02,19.92629094856375,20.08311355177202,19.798873284509366,19.945894241333008,6117900,0.0,0.0,19.141197872161865,18.23397819519043,1,20.619592418094772,17.662803326228957,0,19.223952394372194,1,20.098257765769958,18.18413797855377,0,0.4909820259730502,0.4845773240331866,1,67.60564795738907,0,0.29894316765215023,89.06255142490734,-1,90.15436623662087,0,210967.61902887086,805317.7619170407,1,-10.93744857509266,-1,0.7351055145263672,1,3.82652438158671,1,1486588200.0,1,1563757297.656321,1,19.942757797241214,1,19.141197872161865,19.739084207466163,18.543311536857566,-1,20.08311355177202,17.62295789325253,0,19.61972781896591,18.662667925357816,-1,20.212983512878417,-1,19.486954707191103,1,6.019170725473154,1,0.13881024930601027,-1,35.211295914778155,0,19.938543006544535,19.627348607084926,20.08311355177202,19.627348607084926,1,19.65185208418665,18.642304364913585,17.769978879547793,17.143343006271827,19.03436279296875,1,18.389582016618814,1,0.04145340679501647,1,1,0,2024,2,2,4,0.007924687135337338,0,0
2024-02-05,19.916490119134888,19.945895059494937,19.798874096640635,19.896886825561523,3604800,0.0,0.0,19.249013423919678,18.290042304992674,1,20.606928177714835,17.89109867012452,0,19.288041387818797,1,20.211464095115662,18.286562752723693,0,0.48493709583551947,0.4846492783936532,1,70.24398069569907,-1,0.28214054883478085,81.37258911659485,-1,81.9415473213296,0,1201538.883308167,668150.7339801877,1,-18.62741088340515,-1,0.8135185241699219,1,4.262971354541213,1,1482983400.0,-1,1564958836.5396292,1,19.89786697387695,-1,19.249013423919678,19.81329452158924,18.684732326250117,-1,20.08311355177202,17.62295789325253,0,19.73023875951767,18.767788088321684,-1,20.18198654651642,-1,19.558925083705358,1,6.019875495028259,1,0.13520401419474087,1,40.487961391398116,0,19.889536525207994,19.936092594948377,19.945895059494937,19.798874096640635,-1,19.759666894726255,18.642304364913585,17.934152034367393,17.27500685357736,19.00495719909668,1,18.460466721861234,1,0.02370145287957216,1,0,0,2024,2,5,0,-0.002457017728988431,1,0
2024-02-06,20.239935993218108,20.32814894050185,20.09291503756949,20.20073127746582,7549400,0.0,0.0,19.357319164276124,18.349438934326173,1,20.65144219733007,18.063196131222178,0,19.374964234451845,1,20.32518512248993,18.389453206062317,0,0.49891299464508165,0.48750202164393885,1,73.36251480743117,-1,0.29614256396015975,88.49562498999646,-1,126.24660999296407,-1,-629071.6686931269,-31171.01981077192,-1,-11.504375010003548,-1,1.0487518310546875,1,5.4759448441827345,1,1490532800.0,1,1564329764.8709362,-1,20.194654388427736,1,19.357319164276124,19.949604292196444,18.765034036355804,-1,20.32814894050185,17.62295789325253,0,19.841252143383024,18.87338618516922,-1,20.170224738121032,1,19.64956487928118,1,6.021383548190857,1,0.13428733184071232,1,46.72502961486233,0,20.215432812188816,19.906688472348208,20.32814894050185,19.906688472348208,1,19.88218458909117,18.7648220592785,17.988060360071707,17.27500685357736,19.269596099853516,1,18.53188725380984,1,0.031015545836088693,1,0,0,2024,2,6,1,0.015270954424586147,0,0
2024-02-07,19.906687457655973,20.0733117055904,19.73026156343448,20.02430534362793,5739100,0.0,0.0,19.464154624938963,18.40746334075928,1,20.589142762531452,18.339166487346475,0,19.436806244849567,1,20.43736235618591,18.490946893692016,0,0.4901032910741101,0.4880222755299731,1,63.761506380729976,0,0.3003433729032951,72.56635697487658,0,87.71361750470935,0,4099383.9504962265,1190085.1433632455,1,-27.433643025123423,0,0.5880851745605469,1,3.02571780647186,1,1484793700.0,-1,1568429148.8214324,1,20.027833862304686,-1,19.464154624938963,20.064841370745555,18.863467879132372,0,20.32814894050185,17.62295789325253,0,19.950758490562436,18.977550759315488,-1,20.162015938758852,-1,19.71308737255278,1,6.022515503085118,1,0.1423249137489734,-1,27.523012761459963,0,19.933641517577197,20.220333635341966,20.220333635341966,19.73026156343448,-1,19.88218458909117,18.7648220592785,17.980709761824357,17.27500685357736,18.848134994506836,1,18.60351277588963,1,0.02818308930416651,1,1,0,2024,2,7,2,-0.008733640946686716,0,0
2024-02-08,20.02430594629397,20.10271724947757,19.76946874357903,19.789072036743164,6885700,0.0,0.0,19.56657943725586,18.462743339538573,1,20.352859480211798,18.780299394299924,0,19.470355367887052,1,20.544908409118655,18.588250465393067,0,0.45885082885448725,0.482187986194876,-1,54.424819909106404,0,0.30314371032577725,51.32744776273433,0,78.29234175532554,0,-6075599.469308478,-1655994.3455819027,-1,-48.67255223726567,0,0.1960296630859375,1,1.0005065030099596,1,1477908000.0,-1,1562353549.352124,-1,19.79377670288086,-1,19.56657943725586,20.172866857907415,18.960292016604306,0,20.32814894050185,18.260048171563955,0,20.055743923187254,19.077414951324464,0,20.143393135070802,-1,19.744031887962706,1,6.0238505544248335,1,0.17989136910597142,-1,8.849639818212816,0,19.921390994023433,19.965496400641953,20.10271724947757,19.76946874357903,-1,19.88218458909117,18.7648220592785,17.941504256425212,17.27500685357736,18.78932762145996,1,18.67451351162195,1,0.020212155357184822,1,0,0,2024,2,8,3,-0.011747389127764185,0,0
